iterations,fitness,time,fevals
0,0.0226114719338,1.475783288,1000
10,0.0224223488821,2.975079858,2100
20,0.023220049685,4.442011816,3200
30,0.0234497885631,5.931676542,4300
40,0.0238664008824,7.395379492,5400
50,0.0232882968035,8.882922834,6500
60,0.0228955721381,10.430434375,7600
70,0.0229578839514,11.907251902,8700
80,0.024110142465,13.359168059,9800
90,0.0234871702422,14.808067972,10900
100,0.0228212880099,16.260574635,12000
110,0.023706733005,17.774063256,13100
120,0.0228782441833,19.238798738,14200
130,0.0226595548439,20.690433296,15300
140,0.0242591642444,22.169291993,16400
150,0.0238454657288,23.636537978,17500
160,0.0232000944513,25.145584152,18600
170,0.0235780332691,26.647210888,19700
180,0.0240295179789,28.094855265,20800
190,0.0228467038155,29.558197539,21900
200,0.0236501442864,31.001254402,23000
210,0.0225241328963,32.467343268,24100
220,0.022836972588,33.927208498,25200
230,0.0239559328587,35.402855821,26300
240,0.0229964392746,36.853263287,27400
250,0.0238486046387,38.318871443,28500
260,0.0238708702957,39.771722284,29600
270,0.022552600329,41.321867208,30700
280,0.0224285400056,42.812736839,31800
290,0.0231580889732,44.255859125,32900
300,0.0232211906805,45.770868952,34000
310,0.0230143666225,47.246747245,35100
320,0.0249037883265,48.864412358,36200
330,0.0227392823645,50.425636377,37300
340,0.0228687058891,51.987905444,38400
350,0.023612467191,53.517200051,39500
360,0.0226076165276,55.176494687,40600
370,0.0240882268755,56.966965243,41700
380,0.0222970705396,59.068595392,42800
390,0.0236702983798,61.087632663,43900
400,0.0224833549856,62.61620592,45000
410,0.022483620058,64.244174734,46100
420,0.023244641825,65.724627455,47200
430,0.02308292047,67.309648632,48300
440,0.0238318074607,68.91280141,49400
450,0.0231470518782,70.419596494,50500
460,0.0238289098525,71.939927131,51600
470,0.0228682063362,73.580705029,52700
480,0.0219512392037,75.084456562,53800
490,0.02198093048,76.642867999,54900
500,0.0250407063802,78.213770511,56000
510,0.0229379937802,79.755852016,57100
520,0.0236088648961,81.268190345,58200
530,0.0239792416661,82.764804608,59300
540,0.0237753872797,84.264681444,60400
550,0.0235993993315,85.803880962,61500
560,0.0219963928565,87.296782661,62600
570,0.0230145518373,88.857696067,63700
580,0.0233594492695,90.504665174,64800
590,0.02308738947,92.005225245,65900
600,0.0229751818014,93.520878485,67000
610,0.0231822599396,95.024438302,68100
620,0.02315140354,96.501148309,69200
630,0.0229526263638,97.986142464,70300
640,0.0240588987339,99.458804263,71400
650,0.0237850663851,100.925604239,72500
660,0.0229851408524,102.384250911,73600
670,0.0235971337344,103.864101748,74700
680,0.0230342301869,105.698583761,75800
690,0.0224986830331,107.560086251,76900
700,0.0227646283405,109.454943218,78000
710,0.0229668718754,111.312325821,79100
720,0.0232755080191,113.187724541,80200
730,0.0230334669681,115.144413954,81300
740,0.0231198926182,117.090430457,82400
750,0.0231608703581,119.063526602,83500
760,0.0220970623946,121.060851691,84600
770,0.0222435958479,123.036716615,85700
780,0.0241953438918,124.770601011,86800
790,0.0238079281533,126.353523559,87900
800,0.0229704185755,127.96461005,89000
810,0.0226496373325,129.516313158,90100
820,0.0232612363043,131.057240958,91200
830,0.0235213645366,132.597643674,92300
840,0.02337001912,134.087367565,93400
850,0.0230098495686,135.607324443,94500
860,0.0229896608283,137.298283389,95600
870,0.0231857036647,138.899921786,96700
880,0.0229781984849,140.461913805,97800
890,0.0228903561648,141.987791101,98900
900,0.0225706459504,143.475910158,100000
910,0.0222535514615,144.955212588,101100
920,0.0225868644856,146.46947831,102200
930,0.0232196779519,148.012430782,103300
940,0.023212741465,149.593302489,104400
950,0.0227513827402,151.118410649,105500
960,0.0231560140412,152.753463826,106600
970,0.0252052119157,154.363586621,107700
980,0.0243084237013,155.838040986,108800
990,0.0224550700389,157.397087302,109900
1000,0.0231928938059,158.961421433,111000
1010,0.0223988994874,160.517667682,112100
1020,0.0242770569364,162.099530392,113200
1030,0.0232378125079,163.653967577,114300
1040,0.0234042054275,165.127159579,115400
1050,0.0225348318506,166.59985096,116500
1060,0.0244291709603,168.116550954,117600
1070,0.0241351356363,169.750461234,118700
1080,0.0229917236675,171.245854663,119800
1090,0.0227504253138,172.95060175,120900
1100,0.0233343866307,174.486519352,122000
1110,0.0230714574704,176.053251345,123100
1120,0.0226452250004,177.57842322,124200
1130,0.0222946013662,179.075035207,125300
1140,0.0222704676572,180.6266746,126400
1150,0.0231829048707,182.151364058,127500
1160,0.0239660159509,183.668620425,128600
1170,0.0230013241925,185.410967032,129700
1180,0.0242225329869,186.965308644,130800
1190,0.0225642469566,188.680914098,131900
1200,0.0232563494789,190.187705199,133000
1210,0.0227999093494,191.677650387,134100
1220,0.0221103231518,193.279052696,135200
1230,0.0226746229825,194.863843473,136300
1240,0.0226852483919,196.409849737,137400
1250,0.0234992317116,197.91986871,138500
1260,0.0223340809989,199.438138266,139600
1270,0.023321337531,201.194807767,140700
1280,0.0230057272139,202.71461901,141800
1290,0.0234351593,204.234770448,142900
1300,0.023234777621,205.751801535,144000
1310,0.0225364679688,207.288748255,145100
1320,0.0229970671207,208.772666073,146200
1330,0.0227430193454,210.312224559,147300
1340,0.0228202440768,211.869683677,148400
1350,0.0229390907613,213.418035466,149500
1360,0.0224382391305,214.89167689,150600
1370,0.0226926661661,216.491751414,151700
1380,0.0234752840739,218.077166262,152800
1390,0.0232048727345,219.598260917,153900
1400,0.0238689897175,221.073153895,155000
1410,0.0244808623272,222.546043819,156100
1420,0.0223954387489,224.12733309,157200
1430,0.0229312132017,225.869222879,158300
1440,0.0222595751206,227.73040281,159400
1450,0.0225809638423,229.54057908,160500
1460,0.023127354196,231.346851071,161600
1470,0.0247548688388,233.342006988,162700
1480,0.0226350554044,235.136752737,163800
1490,0.0229942088167,236.950358264,164900
1500,0.0222496597201,238.905006506,166000
1510,0.0232712323677,240.741839734,167100
1520,0.023060185862,242.495716564,168200
1530,0.0225403429834,244.306562984,169300
1540,0.0238645477671,245.833535959,170400
1550,0.0241969733669,247.366818471,171500
1560,0.0233173934689,249.029602666,172600
1570,0.0224954274965,250.61693808,173700
1580,0.0237478748662,252.217728834,174800
1590,0.0240451668942,253.741253209,175900
1600,0.0248066624989,255.325598547,177000
1610,0.0227921729831,256.858012368,178100
1620,0.0230937928321,258.361972113,179200
1630,0.0236737320868,260.350164272,180300
1640,0.0237423548089,262.102887966,181400
1650,0.0235443308956,263.676880679,182500
1660,0.0224414081895,265.293632727,183600
1670,0.0231193961037,266.887500114,184700
1680,0.0227853394939,268.509826696,185800
1690,0.0227996292706,270.690310422,186900
1700,0.0229826583157,272.355822435,188000
1710,0.0237093168958,274.468016266,189100
1720,0.022996560545,276.072059922,190200
1730,0.0223737749882,277.644580353,191300
1740,0.023041689552,279.227934688,192400
1750,0.0236845934515,280.929156943,193500
1760,0.0232156268466,282.550496504,194600
1770,0.02332282923,284.183695675,195700
1780,0.0229467761968,286.148069628,196800
1790,0.0237235454641,287.79589548,197900
1800,0.0226900103754,289.339161978,199000
1810,0.0237308325442,290.866401761,200100
1820,0.0227229817291,292.414633515,201200
1830,0.024073897871,293.997758588,202300
1840,0.0236977187066,295.49106306,203400
1850,0.0247201563717,297.10025174,204500
1860,0.024044748227,298.602512786,205600
1870,0.0225977489977,300.169802859,206700
1880,0.0232126136197,301.66052913,207800
1890,0.0231398534078,303.148829662,208900
1900,0.0229151228827,304.637320203,210000
1910,0.0231517233526,306.126852378,211100
1920,0.0227000354778,307.631821899,212200
1930,0.0224001090554,309.152522314,213300
1940,0.0233783066187,310.74838536,214400
1950,0.0228270107945,312.44528236,215500
1960,0.0249829654754,314.104724907,216600
1970,0.023079874197,316.120377293,217700
1980,0.0220817998784,317.785361379,218800
1990,0.0227483877131,319.340856127,219900
2000,0.0224248775123,320.860979121,221000
2010,0.0220014789321,322.375075883,222100
2020,0.0229790475775,323.843193973,223200
2030,0.0237652267274,325.412542284,224300
2040,0.0230394615527,326.885492509,225400
2050,0.0240091685066,328.46511892,226500
2060,0.0236956222758,329.921790412,227600
2070,0.0233203985464,331.418395573,228700
2080,0.0240751465154,332.861343778,229800
2090,0.0237908945157,334.335199104,230900
2100,0.0228335219095,335.93063264,232000
2110,0.0232686886978,337.414358174,233100
2120,0.0234391158015,338.891513051,234200
2130,0.0235022975619,340.383814004,235300
2140,0.0235397084159,341.850281181,236400
2150,0.0234119585751,343.377473178,237500
2160,0.0237325173838,345.000645696,238600
2170,0.0234925669469,346.487351635,239700
2180,0.0231589280571,348.028574119,240800
2190,0.0236379785566,349.560146554,241900
2200,0.0221885999233,351.047955567,243000
2210,0.0222348082384,352.69660972,244100
2220,0.0227841401744,354.396390414,245200
2230,0.0225959717752,356.119302665,246300
2240,0.0234831758384,357.862996967,247400
2250,0.0233401323702,359.552428448,248500
2260,0.023410800166,361.212393234,249600
2270,0.0229204239147,362.813352949,250700
2280,0.0227793890747,364.321878021,251800
2290,0.0230764647361,365.791197033,252900
2300,0.0229814167303,367.286613217,254000
2310,0.022531215911,368.843023874,255100
2320,0.0233196117084,370.50035414,256200
2330,0.0243075778422,372.072230589,257300
2340,0.0229720527532,373.659039781,258400
2350,0.0229982965466,375.287715723,259500
2360,0.0239296917585,376.91835831,260600
2370,0.023988051072,378.415906686,261700
2380,0.02305838517,379.9045696,262800
2390,0.0235181786412,381.378345282,263900
2400,0.0236629611276,382.842624515,265000
2410,0.0259327662726,384.330067164,266100
2420,0.0244649793996,385.980744283,267200
2430,0.0234136216075,387.568244105,268300
2440,0.0223283914295,389.090335451,269400
2450,0.0230353676712,390.604222862,270500
2460,0.023059865832,392.227613265,271600
2470,0.0230002519502,393.732124832,272700
2480,0.022461239069,395.210424881,273800
2490,0.0231570691266,396.712354265,274900
2500,0.0223049682203,398.209186412,276000
2510,0.0228064195382,399.720091712,277100
2520,0.0230754546838,401.189900537,278200
2530,0.0224816785018,402.654079076,279300
2540,0.0234951124517,404.118403252,280400
2550,0.02453772545,405.609276296,281500
2560,0.0233412457674,407.123806551,282600
2570,0.0225259480082,408.658778092,283700
2580,0.0236624073923,410.161304809,284800
2590,0.0245129749154,411.67510006,285900
2600,0.0230642565719,413.145267854,287000
2610,0.0230078126251,414.607975818,288100
2620,0.0236080452022,416.083775603,289200
2630,0.0238460021589,417.590735665,290300
2640,0.0235187437608,419.039907506,291400
2650,0.0224899253726,420.499383617,292500
2660,0.0239317249115,421.962180327,293600
2670,0.0244056445379,423.521444527,294700
2680,0.0229347593276,425.007685116,295800
2690,0.0227347552224,426.45868707,296900
2700,0.0231276001698,427.923511298,298000
2710,0.0234080714379,429.400731029,299100
2720,0.0232941249186,430.90924188,300200
2730,0.0233601513463,432.379963771,301300
2740,0.0230546321968,433.855283984,302400
2750,0.023124807339,435.332156123,303500
2760,0.0235211957309,436.789799277,304600
2770,0.0220573684472,438.229789834,305700
2780,0.0235874415887,439.815567632,306800
2790,0.0234378186935,441.298236741,307900
2800,0.0229649121516,442.748248261,309000
2810,0.0237425150647,444.209079464,310100
