iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.120165083021,0.120441458733,0.120144326731,0.759669833957,0.759117082534,0.759711346538,0.00397772474145,0,0.00381922342457,0.036998205
25,0.120117093771,0.120441458733,0.120144326731,0.759765812458,0.759117082534,0.759711346538,0.00477137176938,0,0.00381922342457,0.706938443
50,0.119541222766,0.119577735125,0.119683709504,0.760917554468,0.76084452975,0.760632580992,0.01424614167,0.0142405063291,0.0114140773621,1.382056702
75,0.119517228001,0.11948183146,0.119530170428,0.760965543718,0.76103646833,0.760939659143,0.0146389713155,0.0158102766798,0.0139328689044,2.078933788
100,0.118365486131,0.118809980806,0.118225088285,0.763269027738,0.762380038388,0.76354982343,0.0336924583741,0.0267295597484,0.0350877192982,2.759169192
125,0.117957552422,0.117850287908,0.117610931982,0.764084844995,0.764299424184,0.764778136036,0.0402186645841,0.0421216848674,0.0448877805486,3.450132696
150,0.379622650943,0.379654510556,0.379770594929,0.240762069296,0.240690978887,0.240288653462,0.388087410559,0.387995049505,0.387472146571,4.133614744
175,0.102209397449,0.104407924888,0.103667965287,0.795373836261,0.790978886756,0.792415169661,0.312036140691,0.298776561494,0.287671232877,4.74501071
200,0.102209397449,0.104407924888,0.103667965287,0.795373836261,0.790978886756,0.792415169661,0.312036140691,0.298776561494,0.287671232877,5.362452249
225,0.102095359352,0.104750608287,0.103435595052,0.795565793262,0.790211132438,0.792875786888,0.310233160622,0.293471234648,0.286620835537,5.981364934
250,0.102089918712,0.104759125968,0.103384373797,0.795613782513,0.790211132438,0.793029325963,0.31028340081,0.293471234648,0.286772486772,6.595566089
275,0.10207791671,0.104690530757,0.103259878119,0.795709761014,0.790403071017,0.793182865039,0.310383930018,0.293661060802,0.286924298571,7.20597219
300,0.101891062408,0.10410368734,0.1030386217,0.796045685766,0.791170825336,0.793797021342,0.307366362451,0.291666666667,0.285258116019,7.828269758
325,0.111621669133,0.112666697461,0.111929986166,0.776754007102,0.774664107486,0.776140027637,0.148609077599,0.1329394387,0.137278106509,8.44243735
350,0.101884326802,0.104101074083,0.103042025195,0.795997696516,0.791170825336,0.793643482266,0.307090464548,0.291666666667,0.284345047923,9.064271845
375,0.101870274047,0.104092515816,0.103056049255,0.795853728765,0.791362763916,0.793643482266,0.30603588907,0.291856677524,0.283582089552,9.675498283
400,0.101844200208,0.104037540185,0.103068523434,0.796093675017,0.791554702495,0.793643482266,0.3044688165,0.289267015707,0.282051282051,10.292252603
425,0.101841167834,0.104033021689,0.103070056687,0.796141664267,0.791554702495,0.793643482266,0.30497382199,0.289267015707,0.282051282051,10.961550565
450,0.101838817836,0.104032429038,0.10307031442,0.796093675017,0.791554702495,0.793643482266,0.304923932603,0.289267015707,0.282051282051,11.569690214
475,0.101846031311,0.104048202025,0.103067888002,0.796093675017,0.791554702495,0.793643482266,0.3044688165,0.289267015707,0.282051282051,12.189927841
500,0.101827271692,0.104031259715,0.103074367473,0.796237642768,0.791554702495,0.793797021342,0.305528295715,0.289267015707,0.282968499733,12.831962412
525,0.119061330262,0.119481765835,0.119223092277,0.761877339476,0.76103646833,0.761553815446,0.0224586288416,0.0158102766798,0.0189513581807,13.485617089
550,0.101816714434,0.104070799794,0.103004946735,0.796141664267,0.791554702495,0.793797021342,0.305882352941,0.291122715405,0.282968499733,14.279942431
575,0.101814711197,0.104066040247,0.103007289667,0.796093675017,0.791554702495,0.793797021342,0.305605491093,0.291122715405,0.282968499733,14.972234856
