iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.120405029273,0.120441458733,0.120374635345,0.759189941453,0.759117082534,0.759250729311,0,0,0,0.029978126
25,0.120405029273,0.120441458733,0.120374635345,0.759189941453,0.759117082534,0.759250729311,0,0,0,0.704749361
50,0.120405029273,0.120441458733,0.120374635345,0.759189941453,0.759117082534,0.759250729311,0,0,0,1.377403195
75,0.120405029273,0.120441458733,0.120374635345,0.759189941453,0.759117082534,0.759250729311,0,0,0,2.049750397
100,0.114697869764,0.116026191892,0.115000767236,0.7705633938,0.767946257198,0.769998464609,0.10518435336,0.0847842543528,0.0932203389831,2.678021288
125,0.10277353833,0.104702725968,0.103864676877,0.794414051253,0.790595009597,0.792261630585,0.342743172752,0.339188370684,0.325859491779,3.313178575
150,0.102769620988,0.104726807599,0.103861889521,0.794462040503,0.790403071017,0.792261630585,0.342997392238,0.338983050847,0.325859491779,3.944376967
175,0.102769002656,0.104710923501,0.103861419398,0.794414051253,0.790595009597,0.792261630585,0.342743172752,0.339188370684,0.325859491779,4.569470049
200,0.102698632863,0.104690733341,0.104016975656,0.794558019004,0.790595009597,0.791647474282,0.340471421969,0.335970785149,0.320480721082,5.189767409
225,0.102017923003,0.104217079188,0.10495966714,0.795805739514,0.791362763916,0.789805005374,0.363500373972,0.357944477259,0.337687469763,5.798908301
250,0.101879933127,0.104198544329,0.104752543768,0.796141664267,0.791170825336,0.790419161677,0.366348448687,0.358490566038,0.341534008683,6.408763715
275,0.11645662707,0.11679462572,0.115691691193,0.76706017852,0.76641074856,0.768616612928,0.068330134357,0.0631254811393,0.0771586037967,7.027767989
300,0.101886965393,0.103933586248,0.104645563773,0.796045685766,0.792130518234,0.790572700752,0.365482233503,0.359550561798,0.341698841699,7.651328492
325,0.101879013999,0.104180937709,0.104744619047,0.796141664267,0.791170825336,0.790419161677,0.366348448687,0.358490566038,0.341534008683,8.265909665
350,0.101753297441,0.104095236577,0.104493538698,0.79642959977,0.791362763916,0.791033317979,0.367620751342,0.358702064897,0.344096385542,8.878226093
375,0.101753068412,0.10408987658,0.104492088465,0.79642959977,0.791362763916,0.791033317979,0.367620751342,0.358702064897,0.344096385542,9.485786616
400,0.101557469167,0.103774052171,0.104099688225,0.796813513773,0.792322456814,0.791647474282,0.359455370651,0.352095808383,0.33447768514,10.090299607
425,0.101208770445,0.103065102123,0.104207316323,0.797485363279,0.793857965451,0.791340396131,0.371275327771,0.367491166078,0.345060240964,10.718160331
450,0.100839965465,0.102784334479,0.104506942026,0.798157212784,0.79443378119,0.790879778904,0.394297235023,0.387650085763,0.36827458256,11.3342263
475,0.109006684062,0.109596254137,0.109354655124,0.781936846146,0.780806142035,0.781206817135,0.210013908206,0.212413793103,0.199887703537,11.946114352
500,0.100547300318,0.103018534782,0.103869364655,0.79882906229,0.793857965451,0.792261630585,0.383710673331,0.376306620209,0.357244655582,12.553464385
525,0.111515201086,0.112299039032,0.111928550958,0.776897974854,0.775431861804,0.776140027637,0.167889744049,0.158273381295,0.158198614319,13.172839577
550,0.100487246374,0.103115548801,0.103658221524,0.79882906229,0.793666026871,0.792568708736,0.38189324683,0.374636416521,0.355131264916,13.783177412
