iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.117117445874,0.117562379306,0.116904135003,0.765764468759,0.764875239923,0.766159987717,0.0538864120954,0.0496508921645,0.0557966522009,0.035846776
10,0.120405029273,0.120441458733,0.120374635345,0.759189941453,0.759117082534,0.759250729311,0,0,0,0.332944593
20,0.120405029273,0.120441458733,0.120374635345,0.759189941453,0.759117082534,0.759250729311,0,0,0,0.630659654
30,0.120405029273,0.120441458733,0.120374635345,0.759189941453,0.759117082534,0.759250729311,0,0,0,0.939530611
40,0.120405029273,0.120441458733,0.120374635345,0.759189941453,0.759117082534,0.759250729311,0,0,0,1.235313157
50,0.120285056147,0.120441458733,0.120374635345,0.759429887705,0.759117082534,0.759250729311,0.00199084212622,0,0,1.53368756
60,0.120237066897,0.120441458733,0.120374635345,0.759525866206,0.759117082534,0.759250729311,0.00278606965174,0,0,1.82735043
70,0.120405029273,0.120441458733,0.120374635345,0.759189941453,0.759117082534,0.759250729311,0,0,0,2.116692593
80,0.103137582528,0.105241967196,0.103796560382,0.793646223246,0.789443378119,0.792415169661,0.321338383838,0.312225705329,0.305954825462,2.39391915
90,0.103137582528,0.105241967196,0.103796560382,0.793646223246,0.789443378119,0.792415169661,0.321338383838,0.312225705329,0.305954825462,2.661355712
100,0.103139539711,0.105238087962,0.103799744328,0.793646223246,0.789443378119,0.792415169661,0.321338383838,0.312225705329,0.305954825462,2.92459843
110,0.102798778294,0.105230713882,0.103730911727,0.794414051253,0.789251439539,0.792261630585,0.32,0.306818181818,0.301497160558,3.225358748
120,0.102798373606,0.105238074653,0.103723567911,0.794414051253,0.789251439539,0.792415169661,0.32,0.306818181818,0.301652892562,3.56422774
130,0.102798051644,0.105239806614,0.10372203991,0.794414051253,0.789251439539,0.792415169661,0.32,0.306818181818,0.301652892562,3.854857867
140,0.102797513813,0.10524014825,0.103721604578,0.794414051253,0.789251439539,0.792415169661,0.32,0.306818181818,0.301652892562,4.125864772
150,0.102787532281,0.105269597677,0.103715399143,0.794414051253,0.78905950096,0.792415169661,0.32,0.305748578648,0.300930713547,4.383418612
160,0.102787532281,0.105269597677,0.103715399143,0.794414051253,0.78905950096,0.792415169661,0.32,0.305748578648,0.300930713547,4.644967183
170,0.10237586407,0.104719619881,0.103641603882,0.795133890009,0.790595009597,0.792568708736,0.312006446414,0.298392282958,0.288572933123,4.905040057
180,0.10237586407,0.104719619881,0.103641603882,0.795133890009,0.790595009597,0.792568708736,0.312006446414,0.298392282958,0.288572933123,5.18389534
190,0.102370884473,0.104719124531,0.103655610967,0.795229868509,0.790403071017,0.792415169661,0.31188517981,0.297297297297,0.287671232877,5.456876287
200,0.118341491506,0.118809980806,0.118225088285,0.763317016988,0.762380038388,0.76354982343,0.0340775558167,0.0267295597484,0.0350877192982,5.730345909
210,0.102362052264,0.104716842645,0.103644470877,0.795133890009,0.790403071017,0.792568708736,0.311784620345,0.297297297297,0.288572933123,6.058961834
220,0.102354375465,0.10472980449,0.103638266753,0.795181879259,0.790595009597,0.792568708736,0.312056737589,0.298392282958,0.288572933123,6.327240919
230,0.102352165235,0.104738769455,0.103633285328,0.795181879259,0.790595009597,0.792568708736,0.312056737589,0.298392282958,0.288572933123,6.595961462
240,0.102351201804,0.104746493622,0.103629160561,0.795229868509,0.790403071017,0.792568708736,0.312328767123,0.298200514139,0.288572933123,6.851894538
250,0.102351201804,0.104746493622,0.103629160561,0.795229868509,0.790403071017,0.792568708736,0.312328767123,0.298200514139,0.288572933123,7.133292752
260,0.102350801533,0.104751998539,0.103624633177,0.795229868509,0.790403071017,0.792568708736,0.312328767123,0.298200514139,0.288572933123,7.396350583
270,0.102406961975,0.104614168286,0.103596842366,0.795037911508,0.790403071017,0.792568708736,0.310573042776,0.297297297297,0.287071240106,7.669937962
280,0.102350766604,0.104752425498,0.103624846053,0.795229868509,0.790403071017,0.792568708736,0.312328767123,0.298200514139,0.288572933123,7.927831426
