iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.380986658988,0.380614203455,0.381007216337,0.238026682023,0.23877159309,0.237985567327,0.384478213677,0.385497365975,0.384472280789,0.03402292
10,0.380362798733,0.380326295585,0.38016275142,0.239274402534,0.239347408829,0.23967449716,0.386152416357,0.386247483351,0.386673272232,0.341953504
20,0.380170841731,0.379750479846,0.380009212345,0.239658316537,0.240499040307,0.239981575311,0.386652214308,0.387745628965,0.387072808321,0.670932947
30,0.380290814857,0.380134356708,0.380085981882,0.239418370285,0.239731285988,0.239828036235,0.386339876873,0.386747174485,0.386873065015,0.981323972
40,0.380146847106,0.379750479846,0.380009212345,0.239706305788,0.240499040307,0.239981575311,0.386714667286,0.387745628965,0.387072808321,1.311627218
50,0.380002879355,0.379654510557,0.379932442807,0.23999424129,0.240690978887,0.240135114387,0.387089283641,0.387995049505,0.387272502167,1.630728489
60,0.380554755735,0.380518234165,0.380469829572,0.238890488531,0.23896353167,0.239060340857,0.385604710622,0.385747482572,0.385873605948,1.928702963
70,0.381034648239,0.380710172745,0.381007216337,0.237930703522,0.238579654511,0.237985567327,0.384352950299,0.385247171858,0.384472280789,2.224756303
80,0.381274594491,0.380710172745,0.381314294488,0.237450811018,0.238579654511,0.237371411024,0.383726341917,0.385247171858,0.383670430575,2.518879973
90,0.381418564551,0.380998080643,0.381774911715,0.237162875516,0.238003838772,0.23645017657,0.383350143533,0.384496124031,0.382466161679,2.821369144
100,0.3818264295,0.381573896353,0.382081989866,0.236347058259,0.236852207294,0.235836020267,0.382283296456,0.382991930478,0.3816623183,3.149756943
110,0.382522315001,0.382245681382,0.382619376631,0.234955369997,0.235508637236,0.234761246737,0.380411970462,0.381041181041,0.380253668242,3.493179318
120,0.383526779858,0.382821497121,0.383847689237,0.23293982148,0.234357005758,0.232304621526,0.377715487036,0.379143968872,0.377024669823,3.798171594
130,0.383914003263,0.383013435701,0.38446184554,0.232171993473,0.233973128599,0.231076308921,0.376364203305,0.378639265141,0.375249500998,4.086771361
140,0.383842019388,0.383013435701,0.38446184554,0.232315961225,0.233973128599,0.231076308921,0.376554035621,0.378639265141,0.37540533799,4.379252086
150,0.383961992514,0.38339731286,0.38446184554,0.232076014973,0.23320537428,0.231076308921,0.376140350877,0.377628914161,0.375249500998,4.715949066
160,0.383985987139,0.38330134357,0.38446184554,0.232028025722,0.23339731286,0.231076308921,0.376174326589,0.377881619938,0.375249500998,5.017815872
170,0.383986476831,0.38339731286,0.38446184554,0.232028025722,0.23320537428,0.231076308921,0.376077040041,0.377628914161,0.375249500998,5.317903195
180,0.383494658364,0.382726470768,0.383847689237,0.23298781073,0.234548944338,0.232304621526,0.377778642893,0.379396202926,0.377024669823,5.610050548
190,0.381873894529,0.381765834933,0.382081989866,0.236251079758,0.236468330134,0.235836020267,0.382157692457,0.382489909966,0.3816623183,5.912460073
200,0.381922449371,0.381765834933,0.382158759404,0.236155101257,0.236468330134,0.235682481191,0.382032068952,0.382489909966,0.381461232604,6.199246227
210,0.381706497745,0.381477927063,0.382005220329,0.236587004511,0.237044145873,0.235989559343,0.382597221144,0.383242823894,0.381863354037,6.498743615
