iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.120405029273,0.120441458733,0.120374635345,0.759189941453,0.759117082534,0.759250729311,0,0,0,0.612682222
10,0.118989338172,0.119385796545,0.118992783663,0.762021307227,0.76122840691,0.762014432673,0.0236266981689,0.0173775671406,0.0226986128625,7.204052757
20,0.119469366694,0.11957773484,0.119530170428,0.761061522219,0.76084452975,0.760939659143,0.0154241645244,0.0142405063291,0.0139328689044,13.301792281
30,0.117453690373,0.117516437914,0.117227058203,0.765092619253,0.764875239923,0.765545831414,0.0496990875558,0.0466926070039,0.0533168009919,19.943635706
40,0.11395050287,0.114875239922,0.11413557189,0.772099049813,0.770249520154,0.771687394442,0.111838414064,0.0966037735849,0.102595051298,26.23082975
50,0.120405029273,0.120441458733,0.120374635345,0.759189941453,0.759117082534,0.759250729311,0,0,0,32.539887301
60,0.119853152894,0.120345489443,0.119990787655,0.760293694212,0.759309021113,0.760018424689,0.00912517357667,0.0015923566879,0.00635727908455,38.790801645
70,0.120165083021,0.120441458733,0.120144326731,0.759669833957,0.759117082534,0.759711346538,0.00397772474145,0,0.00381922342457,44.981573712
80,0.120405029273,0.120441458733,0.120374635345,0.759189941453,0.759117082534,0.759250729311,0,0,0,51.152093932
90,0.120093099146,0.120441458733,0.120067557193,0.759813801708,0.759117082534,0.759864885613,0.00516795865633,0,0.00508905852417,57.594865214
100,0.103923824052,0.105549145502,0.104253471804,0.792158556483,0.78886756238,0.791493935207,0.33132623128,0.327628361858,0.321,64.025176139
110,0.119613206642,0.119673704415,0.11983724858,0.760773586717,0.760652591171,0.76032550284,0.0130667194615,0.0126682501979,0.00888888888889,70.272181084
120,0.120189077647,0.120441458733,0.120297865807,0.759621844707,0.759117082534,0.759404268386,0.00358066441217,0,0.0012746972594,76.605027828
130,0.119346483581,0.119481765835,0.119299861815,0.761301468471,0.76103646833,0.76140027637,0.0177725118483,0.0158102766798,0.0176991150442,82.922577743
140,0.120405029273,0.120441458733,0.120374635345,0.759189941453,0.759117082534,0.759250729311,0,0,0,89.366395211
