iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.120357040023,0.120441458733,0.120374635345,0.759285919954,0.759117082534,0.759250729311,0.000796812749004,0,0,0.030630641
10,0.120405029273,0.120441458733,0.120374635345,0.759189941453,0.759117082534,0.759250729311,0,0,0,0.307826479
20,0.120405029273,0.120441458733,0.120374635345,0.759189941453,0.759117082534,0.759250729311,0,0,0,0.592062874
30,0.120189077647,0.120441458733,0.120144326731,0.759621844707,0.759117082534,0.759711346538,0.00358066441217,0,0.00381922342457,0.868397982
40,0.120141088396,0.120441458733,0.120144326731,0.759717823208,0.759117082534,0.759711346538,0.00437462716246,0,0.00381922342457,1.160064055
50,0.120141088396,0.120441458733,0.120144326731,0.759717823208,0.759117082534,0.759711346538,0.00437462716246,0,0.00381922342457,1.451324513
60,0.120141088396,0.120441458733,0.120144326731,0.759717823208,0.759117082534,0.759711346538,0.00437462716246,0,0.00381922342457,1.729674625
70,0.120141088396,0.120441458733,0.120144326731,0.759717823208,0.759117082534,0.759711346538,0.00437462716246,0,0.00381922342457,2.006274837
80,0.120141088396,0.120441458733,0.120144326731,0.759717823208,0.759117082534,0.759711346538,0.00437462716246,0,0.00381922342457,2.282997927
90,0.120141088396,0.120441458733,0.120144326731,0.759717823208,0.759117082534,0.759711346538,0.00437462716246,0,0.00381922342457,2.557433516
100,0.120141088396,0.120441458733,0.120144326731,0.759717823208,0.759117082534,0.759711346538,0.00437462716246,0,0.00381922342457,2.83499913
110,0.120141088396,0.120441458733,0.120144326731,0.759717823208,0.759117082534,0.759711346538,0.00437462716246,0,0.00381922342457,3.117957801
120,0.120117093771,0.120441458733,0.120144326731,0.759765812458,0.759117082534,0.759711346538,0.00477137176938,0,0.00381922342457,3.404378729
130,0.120117093771,0.120441458733,0.120144326731,0.759765812458,0.759117082534,0.759711346538,0.00477137176938,0,0.00381922342457,3.680279206
140,0.120117093771,0.120441458733,0.120144326731,0.759765812458,0.759117082534,0.759711346538,0.00477137176938,0,0.00381922342457,3.953716398
150,0.120093099146,0.120441458733,0.120067557193,0.759813801708,0.759117082534,0.759864885613,0.00516795865633,0,0.00508905852417,4.236079446
160,0.120117093771,0.120441458733,0.120067557193,0.759765812458,0.759117082534,0.759864885613,0.00477137176938,0,0.00508905852417,4.509788568
170,0.11997312602,0.120345489443,0.120067557193,0.76005374796,0.759309021113,0.759864885613,0.00714853057983,0.0015923566879,0.00508905852417,4.786805773
180,0.11997312602,0.120345489443,0.120067557193,0.76005374796,0.759309021113,0.759864885613,0.00714853057983,0.0015923566879,0.00508905852417,5.073326255
190,0.11997312602,0.120345489443,0.120067557193,0.76005374796,0.759309021113,0.759864885613,0.00714853057983,0.0015923566879,0.00508905852417,5.359322221
