iterations,fitness,time,fevals
0,533.0,5.2519e-05,11
10,535.0,9.584e-05,21
20,535.0,0.000130888,31
30,537.0,0.000165802,41
40,537.0,0.000200826,51
50,541.0,0.000235343,61
60,543.0,0.000302365,71
70,545.0,0.000335898,81
80,547.0,0.000400421,91
90,549.0,0.000436939,101
100,553.0,0.000472589,111
110,555.0,0.000508889,121
120,557.0,0.000554151,131
130,559.0,0.0006021,141
140,561.0,0.000652626,151
150,563.0,0.000687864,161
160,563.0,0.000722871,171
170,565.0,0.000757253,181
180,567.0,0.000792293,191
190,567.0,0.000827279,201
200,567.0,0.000863312,211
210,571.0,0.000898905,221
220,579.0,0.000934598,231
230,579.0,0.000968705,241
240,579.0,0.001003771,251
250,581.0,0.001038673,261
260,581.0,0.001073401,271
270,581.0,0.002453614,281
280,581.0,0.002489618,291
290,583.0,0.002523459,301
300,585.0,0.002556187,311
310,587.0,0.00260242,321
320,587.0,0.002636308,331
330,587.0,0.002669691,341
340,587.0,0.002706118,351
350,589.0,0.002739801,361
360,591.0,0.002771986,371
370,593.0,0.002805365,381
380,597.0,0.002838819,391
390,599.0,0.002873543,401
400,601.0,0.002906432,411
410,603.0,0.002941946,421
420,607.0,0.002974885,431
430,607.0,0.003008015,441
440,613.0,0.003041974,451
450,613.0,0.003076867,461
460,613.0,0.003109905,471
470,615.0,0.003145457,481
480,619.0,0.003180189,491
490,619.0,0.003213086,501
500,623.0,0.003247279,511
510,623.0,0.003279876,521
520,627.0,0.003312767,531
530,629.0,0.003345904,541
540,637.0,0.003379521,551
550,639.0,0.003413881,561
560,639.0,0.003446591,571
570,641.0,0.0035116,581
580,641.0,0.003547763,591
590,645.0,0.00358363,601
600,649.0,0.00362704,611
610,649.0,0.003664526,621
620,649.0,0.003699567,631
630,653.0,0.003746449,641
640,655.0,0.00378121,651
650,659.0,0.00381724,661
660,659.0,0.003875317,671
670,661.0,0.003913532,681
680,661.0,0.003949387,691
690,663.0,0.003998614,701
700,663.0,0.004038143,711
710,663.0,0.004073004,721
720,663.0,0.004107808,731
730,663.0,0.005467169,741
740,663.0,0.005516984,751
750,666.0,0.005559978,761
760,668.0,0.005594743,771
770,670.0,0.005661882,781
780,670.0,0.005707051,791
790,672.0,0.005743255,801
800,672.0,0.005788315,811
810,672.0,0.005823842,821
820,674.0,0.005859476,831
830,674.0,0.005893655,841
840,674.0,0.005929058,851
850,674.0,0.005974902,861
860,674.0,0.006026828,871
870,676.0,0.006062154,881
880,678.0,0.006097319,891
890,680.0,0.006131806,901
900,682.0,0.00616691,911
910,682.0,0.006202577,921
920,682.0,0.006237681,931
930,684.0,0.006278058,941
940,686.0,0.00631337,951
950,688.0,0.006349148,961
960,688.0,0.006383749,971
970,688.0,0.006417983,981
980,688.0,0.006454871,991
990,690.0,0.006489745,1001
1000,690.0,0.006527017,1011
1010,690.0,0.006584106,1021
1020,690.0,0.006619096,1031
1030,690.0,0.006687359,1041
1040,690.0,0.006724156,1051
1050,692.0,0.006760548,1061
1060,692.0,0.00679583,1071
1070,692.0,0.006831523,1081
