iterations,fitness,time,fevals
0,536.0,0.016198838,721
10,548.0,0.026412806,1355
20,545.0,0.036765737,1989
30,542.0,0.042331973,2602
40,558.0,0.047962027,3242
50,543.0,0.08253948,3868
60,545.0,0.088178829,4499
70,550.0,0.093072298,5134
80,554.0,0.09780929,5752
90,554.0,0.102246202,6377
100,555.0,0.106823068,7011
110,555.0,0.111405836,7634
120,556.0,0.11606317,8265
130,558.0,0.121004277,8895
140,569.0,0.125981469,9531
150,577.0,0.130493326,10154
160,572.0,0.13489804,10783
170,568.0,0.139096155,11414
180,571.0,0.14216591,12040
190,571.0,0.145618632,12670
200,569.0,0.150311367,13296
210,573.0,0.155182748,13923
220,567.0,0.159932081,14538
230,571.0,0.164914616,15170
240,563.0,0.16977512,15792
250,569.0,0.174305483,16424
260,573.0,0.178901934,17054
270,577.0,0.183409925,17662
280,571.0,0.187998584,18297
290,573.0,0.193130831,18923
300,571.0,0.198046263,19546
310,571.0,0.202615062,20180
320,563.0,0.207019232,20820
330,567.0,0.210962241,21453
340,569.0,0.214959809,22071
350,561.0,0.218648844,22696
360,563.0,0.222279388,23316
370,565.0,0.22644825,23952
380,565.0,0.230832452,24585
390,563.0,0.235377643,25219
400,569.0,0.239613196,25851
410,567.0,0.244326954,26482
420,573.0,0.248820941,27110
430,571.0,0.253548569,27732
440,571.0,0.258102085,28371
450,575.0,0.262670094,29001
460,575.0,0.267534239,29630
470,577.0,0.27215645,30256
480,577.0,0.276888941,30887
490,575.0,0.31274065,31505
500,579.0,0.317680311,32146
510,577.0,0.322403886,32778
520,577.0,0.327376791,33403
530,579.0,0.332098005,34025
540,575.0,0.336982532,34658
550,577.0,0.342106401,35290
560,579.0,0.346766636,35912
570,579.0,0.351604035,36544
580,581.0,0.356290887,37166
590,583.0,0.360922248,37804
600,581.0,0.366673685,38440
610,579.0,0.372592023,39063
620,581.0,0.377747587,39697
630,577.0,0.382350203,40325
640,581.0,0.386611766,40964
650,575.0,0.391132243,41598
660,577.0,0.395654785,42224
670,577.0,0.400151411,42851
680,579.0,0.40536099,43469
690,575.0,0.410350824,44096
700,581.0,0.415017584,44731
710,581.0,0.419567837,45357
720,577.0,0.424403882,46001
730,573.0,0.428577374,46622
740,571.0,0.433129361,47246
750,569.0,0.437845992,47882
760,561.0,0.442602215,48520
770,563.0,0.446926944,49153
780,561.0,0.450735986,49782
790,561.0,0.454852667,50414
800,563.0,0.459088147,51044
810,558.0,0.463640789,51672
820,559.0,0.468165239,52292
830,558.0,0.473028722,52929
840,559.0,0.478615809,53561
850,560.0,0.483913665,54193
860,560.0,0.488693728,54818
870,564.0,0.493088619,55447
880,561.0,0.497463561,56079
890,565.0,0.502438503,56711
900,568.0,0.537351924,57348
910,566.0,0.542444319,57980
920,564.0,0.546977629,58615
930,566.0,0.551473898,59258
940,566.0,0.556131316,59883
950,562.0,0.560651694,60509
960,562.0,0.564754067,61147
970,566.0,0.568757469,61780
980,564.0,0.572887968,62412
990,564.0,0.577561614,63036
1000,564.0,0.58211443,63655
1010,562.0,0.586440566,64281
1020,564.0,0.590517364,64901
1030,566.0,0.593197741,65528
1040,564.0,0.596892096,66159
1050,568.0,0.600685453,66782
1060,568.0,0.60471676,67414
1070,568.0,0.608559188,68049
1080,564.0,0.612312169,68680
1090,560.0,0.615853701,69301
1100,564.0,0.620072818,69936
1110,562.0,0.624129462,70560
1120,562.0,0.627951129,71203
1130,568.0,0.631711971,71837
1140,565.0,0.635597106,72458
1150,566.0,0.639839012,73087
1160,572.0,0.643838276,73728
1170,572.0,0.647575826,74346
1180,566.0,0.651494667,74976
1190,570.0,0.655311261,75610
1200,570.0,0.659240425,76243
1210,570.0,0.663229626,76871
1220,568.0,0.668148998,77515
1230,570.0,0.673924753,78154
1240,567.0,0.678330386,78793
1250,566.0,0.682671849,79428
1260,570.0,0.686880785,80048
1270,570.0,0.691128653,80679
1280,572.0,0.695640963,81312
1290,570.0,0.709476036,81956
1300,572.0,0.713907376,82587
1310,574.0,0.724222169,83219
1320,568.0,0.728628981,83838
1330,570.0,0.732918018,84471
1340,570.0,0.737407702,85117
1350,574.0,0.771601644,85736
1360,574.0,0.776353722,86361
1370,572.0,0.780948508,86988
1380,570.0,0.785331939,87611
1390,570.0,0.790115799,88236
1400,572.0,0.794647126,88872
1410,574.0,0.799314493,89497
1420,574.0,0.803744398,90112
1430,576.0,0.808138599,90741
1440,574.0,0.81265466,91368
1450,574.0,0.81699338,92006
1460,574.0,0.821216876,92633
1470,576.0,0.82514437,93254
1480,574.0,0.829171683,93891
1490,578.0,0.833220459,94515
1500,576.0,0.837342819,95157
1510,574.0,0.841922161,95785
1520,576.0,0.846910661,96405
1530,574.0,0.852043955,97041
1540,576.0,0.856509716,97677
1550,578.0,0.860671705,98316
1560,576.0,0.864676274,98947
1570,574.0,0.868696568,99592
1580,574.0,0.873056239,100231
1590,576.0,0.877452037,100861
1600,572.0,0.881963281,101496
1610,574.0,0.88632905,102119
1620,578.0,0.890483622,102741
1630,580.0,0.894711536,103365
1640,582.0,0.89934773,103986
1650,580.0,0.903905262,104616
1660,576.0,0.908346736,105255
1670,578.0,0.913258999,105894
1680,578.0,0.917601418,106516
1690,580.0,0.921975641,107147
1700,584.0,0.926284547,107779
1710,586.0,0.930416371,108421
1720,586.0,0.934828575,109048
1730,586.0,0.93931373,109698
1740,584.0,0.943736281,110329
1750,586.0,0.948389032,110973
1760,588.0,0.953060437,111598
1770,590.0,0.987074778,112237
1780,590.0,0.992508093,112858
1790,588.0,0.996613139,113487
1800,588.0,1.000791568,114113
1810,589.0,1.005812078,114745
1820,584.0,1.010751696,115364
1830,582.0,1.015983063,115991
1840,582.0,1.020995192,116621
1850,582.0,1.026026277,117259
1860,578.0,1.031528049,117890
1870,580.0,1.035687062,118523
1880,582.0,1.038256636,119156
1890,580.0,1.041866876,119790
1900,580.0,1.045651411,120418
1910,578.0,1.04968228,121049
1920,580.0,1.054519289,121671
1930,578.0,1.059687815,122292
1940,576.0,1.06397951,122926
1950,578.0,1.068256497,123557
1960,578.0,1.072261652,124181
1970,580.0,1.07695359,124804
1980,578.0,1.080973897,125433
1990,580.0,1.085183043,126054
2000,586.0,1.089591254,126690
2010,580.0,1.094150877,127319
2020,580.0,1.098043464,127949
2030,582.0,1.102243791,128577
2040,584.0,1.106651008,129195
2050,583.0,1.110233036,129827
2060,581.0,1.114226279,130452
2070,585.0,1.118142373,131084
2080,583.0,1.121580835,131716
2090,584.0,1.125005593,132352
2100,586.0,1.128705375,132991
2110,586.0,1.132515218,133624
2120,590.0,1.136075732,134258
2130,588.0,1.139732411,134892
2140,589.0,1.14336909,135519
2150,586.0,1.147212872,136164
2160,588.0,1.150789031,136793
2170,588.0,1.155800564,137426
2180,588.0,1.159765291,138057
2190,588.0,1.163685266,138687
2200,592.0,1.19629177,139335
2210,590.0,1.200773081,139961
2220,590.0,1.20508029,140593
2230,590.0,1.209085037,141215
2240,592.0,1.21324968,141847
2250,588.0,1.217193358,142478
2260,594.0,1.221285746,143114
2270,588.0,1.22508183,143730
2280,590.0,1.22855732,144367
2290,592.0,1.232159745,144996
2300,588.0,1.235924217,145628
2310,588.0,1.239722966,146257
2320,588.0,1.24334414,146877
2330,588.0,1.246830042,147506
2340,588.0,1.250499258,148135
2350,590.0,1.254583667,148763
2360,592.0,1.258595152,149385
2370,594.0,1.262393946,150027
2380,598.0,1.266172352,150668
2390,588.0,1.269970759,151305
2400,590.0,1.27379515,151930
2410,587.0,1.277505952,152561
2420,593.0,1.281208972,153195
2430,586.0,1.285484455,153826
2440,584.0,1.289042982,154455
2450,582.0,1.292604564,155083
2460,588.0,1.296304644,155713
2470,586.0,1.299868528,156341
2480,586.0,1.303205601,156980
2490,586.0,1.30657569,157608
2500,590.0,1.310431272,158252
2510,586.0,1.3151275,158895
2520,588.0,1.320925166,159533
2530,586.0,1.325396711,160159
2540,586.0,1.329556585,160775
2550,586.0,1.332820951,161392
2560,584.0,1.336002549,162013
2570,582.0,1.339319696,162645
2580,580.0,1.343253078,163265
2590,584.0,1.346780619,163889
2600,584.0,1.350292172,164520
2610,582.0,1.354238949,165153
2620,584.0,1.386189388,165776
2630,582.0,1.391216123,166401
2640,582.0,1.395730938,167043
2650,582.0,1.399544311,167671
2660,584.0,1.403347594,168314
2670,582.0,1.407914809,168941
2680,582.0,1.413281334,169584
2690,582.0,1.417976287,170210
2700,584.0,1.4250736,170836
2710,580.0,1.436801068,171467
2720,579.0,1.44559861,172106
2730,580.0,1.448824662,172746
2740,575.0,1.454759189,173374
2750,578.0,1.462891937,174001
2760,577.0,1.470310767,174627
2770,580.0,1.48295553,175255
2780,578.0,1.491161827,175873
2790,580.0,1.495223824,176517
2800,574.0,1.504378087,177158
2810,574.0,1.508032696,177770
2820,580.0,1.515263575,178390
2830,580.0,1.524398402,179027
2840,576.0,1.532019483,179652
2850,578.0,1.540474435,180275
2860,580.0,1.547497577,180902
2870,578.0,1.560461484,181541
2880,576.0,1.565106245,182178
