iterations,fitness,time,fevals
0,564.0,17.036579869,1000
10,620.0,30.347577777,2100
20,668.0,42.480472046,3200
30,714.0,53.048351565,4300
40,724.0,75.546031101,5400
50,730.0,100.028670774,6500
60,732.0,125.510117476,7600
70,734.0,146.079139932,8700
80,732.0,166.74889113,9800
90,736.0,188.641322086,10900
100,734.0,209.059606807,12000
110,736.0,230.40376569,13100
120,740.0,252.572960472,14200
130,740.0,273.408063743,15300
140,738.0,293.860534313,16400
150,742.0,314.325393638,17500
160,740.0,333.760068133,18600
170,740.0,353.467255289,19700
180,740.0,372.734094501,20800
190,742.0,392.271059571,21900
200,742.0,411.922553888,23000
210,742.0,431.524966612,24100
220,742.0,451.465159073,25200
230,744.0,471.479545815,26300
240,742.0,492.099965511,27400
250,742.0,512.826943519,28500
260,746.0,534.033958918,29600
270,742.0,555.225845269,30700
280,742.0,575.680398137,31800
290,742.0,596.311839393,32900
300,744.0,616.626048163,34000
310,742.0,637.421267417,35100
320,744.0,657.954736463,36200
330,746.0,678.460457599,37300
340,744.0,699.48042876,38400
350,746.0,720.240444677,39500
360,746.0,740.287656312,40600
370,748.0,761.256144291,41700
380,746.0,782.002419659,42800
390,746.0,801.958954994,43900
400,746.0,822.995463948,45000
410,750.0,843.496173598,46100
420,750.0,863.992806075,47200
430,750.0,884.216716884,48300
440,750.0,904.597041062,49400
450,750.0,925.165366517,50500
460,750.0,945.408954848,51600
470,752.0,966.481962475,52700
480,750.0,986.947821748,53800
490,750.0,1007.19807496,54900
500,750.0,1027.03297221,56000
510,748.0,1046.84070552,57100
520,750.0,1067.36321723,58200
530,752.0,1088.54019449,59300
540,752.0,1109.44391444,60400
550,752.0,1130.40271901,61500
560,752.0,1150.13096243,62600
570,752.0,1169.42462776,63700
580,752.0,1189.62401309,64800
590,754.0,1210.46799345,65900
600,750.0,1231.18180674,67000
610,752.0,1251.49330469,68100
620,752.0,1271.73376919,69200
630,754.0,1291.54542783,70300
640,752.0,1311.19242724,71400
650,754.0,1331.53697577,72500
660,752.0,1351.52214929,73600
670,752.0,1371.61920073,74700
680,752.0,1391.38496656,75800
690,752.0,1411.73850042,76900
700,752.0,1432.9630715,78000
710,752.0,1452.80459246,79100
720,752.0,1472.83762709,80200
730,752.0,1492.8539915,81300
740,752.0,1512.35484065,82400
750,752.0,1533.11909317,83500
760,752.0,1554.71773688,84600
770,752.0,1575.89795196,85700
780,752.0,1596.72601072,86800
790,754.0,1617.27059789,87900
800,752.0,1637.64434016,89000
810,750.0,1657.08672888,90100
820,752.0,1678.56580849,91200
830,752.0,1698.27770404,92300
840,752.0,1718.54612921,93400
850,752.0,1739.83756319,94500
860,752.0,1756.12001649,95600
870,752.0,1766.22419366,96700
880,754.0,1776.27431753,97800
890,752.0,1785.90296822,98900
900,752.0,1795.91090201,100000
910,752.0,1805.43450094,101100
920,752.0,1814.99927896,102200
930,752.0,1824.53648763,103300
940,752.0,1833.98262009,104400
950,754.0,1843.37017157,105500
960,752.0,1852.93250123,106600
970,754.0,1862.61292852,107700
980,752.0,1871.70636869,108800
990,752.0,1880.76564246,109900
1000,754.0,1890.96259691,111000
1010,754.0,1900.86238167,112100
1020,754.0,1911.05447245,113200
1030,754.0,1921.01602545,114300
1040,752.0,1930.74986766,115400
1050,752.0,1940.46321556,116500
1060,752.0,1950.29449968,117600
1070,752.0,1960.22539338,118700
1080,754.0,1970.46105726,119800
1090,752.0,1979.94023756,120900
1100,752.0,1988.94775288,122000
1110,754.0,1998.62354787,123100
1120,752.0,2008.4617819,124200
1130,754.0,2018.28382172,125300
1140,758.0,2028.63679899,126400
1150,758.0,2038.56610669,127500
1160,762.0,2048.27381472,128600
1170,764.0,2057.97907192,129700
1180,764.0,2067.71520127,130800
1190,764.0,2077.4521806,131900
1200,762.0,2087.33830312,133000
1210,764.0,2097.23696222,134100
1220,764.0,2107.06186549,135200
1230,762.0,2116.5144153,136300
1240,764.0,2126.5216766,137400
1250,764.0,2136.0018944,138500
1260,764.0,2145.27287823,139600
1270,764.0,2154.83401335,140700
1280,764.0,2163.84953606,141800
1290,764.0,2172.96059812,142900
1300,764.0,2182.4134854,144000
1310,764.0,2191.71711748,145100
1320,766.0,2201.10959849,146200
1330,764.0,2210.4253508,147300
1340,764.0,2219.95704529,148400
1350,764.0,2229.56408349,149500
1360,764.0,2239.04470983,150600
1370,766.0,2248.6577558,151700
1380,764.0,2258.86525288,152800
1390,766.0,2268.64321161,153900
1400,764.0,2278.35557976,155000
1410,764.0,2288.214984,156100
1420,764.0,2297.74493022,157200
1430,764.0,2307.56515091,158300
1440,764.0,2317.1060034,159400
1450,766.0,2326.6416577,160500
1460,766.0,2335.74129236,161600
1470,764.0,2345.00209648,162700
1480,766.0,2353.96703978,163800
1490,766.0,2364.00296164,164900
1500,766.0,2373.64666703,166000
1510,768.0,2382.99506627,167100
1520,766.0,2392.13247556,168200
1530,768.0,2401.71150905,169300
1540,768.0,2411.46467701,170400
1550,768.0,2420.74540037,171500
1560,768.0,2430.05029225,172600
1570,768.0,2439.13208108,173700
1580,770.0,2448.61016945,174800
1590,770.0,2457.90272834,175900
1600,768.0,2466.86477098,177000
1610,768.0,2476.13538329,178100
1620,770.0,2485.3360475,179200
1630,770.0,2494.39753098,180300
1640,770.0,2503.75682994,181400
1650,770.0,2513.1571352,182500
1660,772.0,2522.57724036,183600
1670,770.0,2532.07671687,184700
1680,774.0,2541.19644363,185800
1690,772.0,2550.30988351,186900
1700,768.0,2559.5519096,188000
1710,770.0,2569.87006425,189100
1720,770.0,2579.36332645,190200
1730,768.0,2588.82737383,191300
1740,772.0,2598.34336258,192400
1750,770.0,2607.9991749,193500
1760,770.0,2617.48794865,194600
1770,770.0,2626.77536475,195700
