iterations,fitness,time,fevals
0,499.0,7.17019999996e-05,11
10,493.0,0.000116127,21
20,483.0,0.000161708,31
30,483.0,0.000203691999999,41
40,483.0,0.000248336999999,51
50,489.0,0.000290497,61
60,495.0,0.000334882999999,71
70,503.0,0.000377125999999,81
80,503.0,0.000420944999999,91
90,505.0,0.000463784999999,101
100,507.0,0.000507425999999,111
110,511.0,0.000549308999999,121
120,513.0,0.000593010999999,131
130,517.0,0.000634551999999,141
140,517.0,0.000679235999999,151
150,521.0,0.000721380999999,161
160,521.0,0.000765137999999,171
170,521.0,0.000808268999999,181
180,521.0,0.000852677999999,191
190,523.0,0.004971835,201
200,525.0,0.005022295,211
210,525.0,0.005057733,221
220,529.0,0.005092815,231
230,529.0,0.00512526,241
240,537.0,0.00516049,251
250,537.0,0.00520221,261
260,541.0,0.005249005,271
270,545.0,0.005290138,281
280,547.0,0.005325949,291
290,553.0,0.005359102,301
300,555.0,0.005395516,311
310,557.0,0.005427793,321
320,557.0,0.005461349,331
330,565.0,0.00549319,341
340,569.0,0.005531809,351
350,569.0,0.005563217,361
360,571.0,0.005597852,371
370,573.0,0.005631169,381
380,573.0,0.005664979,391
390,575.0,0.005698825,401
400,575.0,0.005732421,411
410,577.0,0.005772836,421
420,577.0,0.005806228,431
430,579.0,0.009511281,441
440,579.0,0.009548225,451
450,585.0,0.009583293,461
460,587.0,0.009637826,471
470,587.0,0.009671877,481
480,591.0,0.009740339,491
490,595.0,0.009785725,501
500,599.0,0.009820808,511
510,601.0,0.009855426,521
520,605.0,0.009889578,531
530,607.0,0.009923775,541
540,609.0,0.009957395,551
550,611.0,0.009992151,561
560,611.0,0.010026192,571
570,613.0,0.010059873,581
580,615.0,0.01009259,591
590,615.0,0.010126918,601
600,623.0,0.010159631,611
610,625.0,0.010194026,621
620,625.0,0.010226197,631
630,627.0,0.010261389,641
640,627.0,0.010293594,651
650,627.0,0.01032605,661
660,629.0,0.010359507,671
670,629.0,0.010391649,681
680,629.0,0.010425442,691
690,633.0,0.010462043,701
700,635.0,0.010496488,711
710,635.0,0.010528719,721
720,637.0,0.010562323,731
730,637.0,0.010595216,741
740,637.0,0.010631088,751
750,637.0,0.010664044,761
760,637.0,0.01070788,771
770,639.0,0.010751106,781
780,641.0,0.010819274,791
790,643.0,0.010856004,801
800,645.0,0.010891606,811
810,645.0,0.010925272,821
820,647.0,0.010959962,831
830,647.0,0.010993834,841
840,647.0,0.011029886,851
850,647.0,0.011061598,861
860,647.0,0.011096282,871
870,647.0,0.011128787,881
880,649.0,0.011162977,891
890,651.0,0.011209371,901
