iterations,fitness,time,fevals
0,511.0,4.34030000003e-05,11
10,511.0,7.9382e-05,21
20,507.0,0.000109579,31
30,509.0,0.000150716,41
40,513.0,0.00018587,51
50,515.0,0.000216747,61
60,517.0,0.000247447,71
70,509.0,0.000288973999999,81
80,515.0,0.000326009999999,91
90,519.0,0.000358624,101
100,523.0,0.000389074999999,111
110,527.0,0.000420838999999,121
120,529.0,0.000450735999999,131
130,529.0,0.000481262,141
140,529.0,0.000511882,151
150,531.0,0.000543814999999,161
160,531.0,0.000574135,171
170,535.0,0.000605715,181
180,537.0,0.000635308,191
190,537.0,0.000665831,201
200,539.0,0.000696418,211
210,543.0,0.00072698,221
220,547.0,0.000759303,231
230,547.0,0.000789512,241
240,549.0,0.000825653,251
250,549.0,0.000860221999999,261
260,553.0,0.000892627999999,271
270,557.0,0.000923788999999,281
280,559.0,0.002798171,291
290,559.0,0.002834633,301
300,559.0,0.002867784,311
310,563.0,0.002897799,321
320,565.0,0.002931731,331
330,567.0,0.002960963,341
340,567.0,0.00299095,351
350,567.0,0.0030219,361
360,571.0,0.003051627,371
370,571.0,0.003081591,381
380,571.0,0.003111297,391
390,577.0,0.003142291,401
400,577.0,0.003172049,411
410,579.0,0.003202845,421
420,579.0,0.003232059,431
430,579.0,0.003262535,441
440,581.0,0.003291857,451
450,583.0,0.003322254,461
460,585.0,0.003370717,471
470,589.0,0.004868663,481
480,589.0,0.004903313,491
490,591.0,0.004937538,501
500,591.0,0.004965881,511
510,595.0,0.004996212,521
520,595.0,0.005025261,531
530,595.0,0.005055255,541
540,597.0,0.005084025,551
550,597.0,0.005114618,561
560,599.0,0.005151952,571
570,599.0,0.005182669,581
580,599.0,0.005211591,591
590,599.0,0.005248122,601
600,601.0,0.005278402,611
610,601.0,0.005307886,621
620,603.0,0.00533796,631
630,603.0,0.005366349,641
640,603.0,0.005398838,651
650,603.0,0.005447782,661
660,605.0,0.005485621,671
670,605.0,0.005516469,681
680,605.0,0.005549613,691
690,605.0,0.00557972,701
700,607.0,0.005617293,711
710,607.0,0.005647893,721
720,607.0,0.005680592,731
730,607.0,0.00571011,741
740,611.0,0.005741664,751
750,615.0,0.005771861,761
760,615.0,0.005802474,771
770,617.0,0.005832229,781
780,621.0,0.005861941,791
790,621.0,0.005904415,801
800,621.0,0.005936237,811
810,623.0,0.005968536,821
820,623.0,0.005999806,831
830,625.0,0.006031572,841
840,625.0,0.006061651,851
850,625.0,0.006093612,861
860,627.0,0.006123687,871
870,629.0,0.00615562,881
880,629.0,0.006186489,891
890,629.0,0.006216551,901
900,629.0,0.006248317,911
910,631.0,0.006279258,921
920,633.0,0.00631126,931
930,637.0,0.010151991,941
940,637.0,0.010188187,951
950,637.0,0.010218059,961
960,637.0,0.010249578,971
970,641.0,0.010279931,981
980,645.0,0.010309875,991
990,647.0,0.010340454,1001
1000,649.0,0.010371325,1011
1010,653.0,0.010403028,1021
1020,653.0,0.010435393,1031
1030,653.0,0.010466244,1041
1040,653.0,0.01049599,1051
1050,653.0,0.01052686,1061
1060,653.0,0.010556778,1071
1070,653.0,0.010588737,1081
1080,655.0,0.01061876,1091
1090,655.0,0.010650684,1101
1100,657.0,0.010680269,1111
1110,657.0,0.010710435,1121
1120,657.0,0.010742075,1131
1130,659.0,0.010772908,1141
1140,661.0,0.010804633,1151
1150,661.0,0.010836144,1161
1160,663.0,0.010867693,1171
1170,663.0,0.010898667,1181
1180,667.0,0.010931459,1191
1190,667.0,0.010962699,1201
1200,669.0,0.011001255,1211
1210,669.0,0.011034425,1221
1220,671.0,0.01106806,1231
1230,673.0,0.012654287,1241
1240,673.0,0.012683944,1251
1250,675.0,0.012713143,1261
1260,675.0,0.012743544,1271
1270,677.0,0.01277264,1281
1280,677.0,0.012802336,1291
1290,679.0,0.012831714,1301
1300,679.0,0.012861963,1311
1310,679.0,0.012891826,1321
1320,679.0,0.012922309,1331
1330,681.0,0.012951126,1341
1340,681.0,0.012986024,1351
1350,683.0,0.013025044,1361
1360,683.0,0.013057743,1371
1370,683.0,0.013087435,1381
1380,683.0,0.013118641,1391
1390,683.0,0.013149676,1401
1400,687.0,0.013182186,1411
1410,687.0,0.01321171,1421
1420,689.0,0.013243027,1431
1430,691.0,0.013272648,1441
1440,693.0,0.013302949,1451
1450,693.0,0.01333384,1461
1460,693.0,0.013364142,1471
1470,693.0,0.013395075,1481
1480,693.0,0.013425416,1491
1490,693.0,0.013456856,1501
1500,693.0,0.013486776,1511
1510,695.0,0.013520709,1521
1520,695.0,0.013557058,1531
1530,695.0,0.013608561,1541
1540,695.0,0.013640834,1551
1550,695.0,0.013673617,1561
1560,695.0,0.013704958,1571
1570,697.0,0.013741577,1581
1580,697.0,0.013772571,1591
1590,697.0,0.013803846,1601
1600,697.0,0.013834108,1611
1610,701.0,0.013867193,1621
1620,703.0,0.01389807,1631
1630,703.0,0.013930808,1641
1640,703.0,0.013961893,1651
1650,705.0,0.013994679,1661
1660,705.0,0.014025421,1671
1670,705.0,0.014066527,1681
1680,705.0,0.014097749,1691
1690,711.0,0.014129366,1701
1700,713.0,0.014160246,1711
1710,713.0,0.014192909,1721
1720,713.0,0.014223466,1731
1730,715.0,0.01425585,1741
1740,715.0,0.014286206,1751
1750,715.0,0.014318213,1761
1760,717.0,0.014355821,1771
1770,721.0,0.014391462,1781
1780,721.0,0.014422338,1791
1790,721.0,0.014457175,1801
1800,721.0,0.014494603,1811
1810,723.0,0.01453569,1821
1820,723.0,0.014572973,1831
1830,725.0,0.014625659,1841
1840,725.0,0.014664207,1851
1850,725.0,0.014705483,1861
1860,725.0,0.014757977,1871
1870,725.0,0.014790892,1881
1880,727.0,0.0148578,1891
1890,727.0,0.014891267,1901
1900,727.0,0.014922163,1911
1910,729.0,0.014954114,1921
1920,729.0,0.014985596,1931
1930,729.0,0.015025954,1941
1940,729.0,0.015064309,1951
1950,729.0,0.015105056,1961
1960,729.0,0.015142798,1971
1970,729.0,0.015183124,1981
1980,729.0,0.015222008,1991
1990,729.0,0.020500537,2001
2000,729.0,0.020535518,2011
2010,729.0,0.020566678,2021
2020,729.0,0.020599352,2031
2030,729.0,0.020629673,2041
2040,729.0,0.020667734,2051
2050,729.0,0.020706056,2061
2060,731.0,0.020743548,2071
2070,731.0,0.020781708,2081
2080,733.0,0.020823715,2091
2090,735.0,0.020862758,2101
2100,735.0,0.020904183,2111
2110,735.0,0.020941651,2121
2120,735.0,0.020983233,2131
2130,735.0,0.021021932,2141
2140,735.0,0.021062215,2151
2150,735.0,0.021102022,2161
2160,735.0,0.021142824,2171
2170,735.0,0.021180774,2181
2180,735.0,0.021221342,2191
2190,737.0,0.021259739,2201
2200,737.0,0.021297073,2211
2210,739.0,0.021335698,2221
2220,739.0,0.021367807,2231
2230,739.0,0.021404549,2241
2240,739.0,0.021436441,2251
2250,741.0,0.021467283,2261
2260,741.0,0.021499854,2271
2270,741.0,0.021531792,2281
2280,741.0,0.021571421,2291
2290,745.0,0.021611664,2301
2300,745.0,0.021651369,2311
2310,745.0,0.021688653,2321
2320,745.0,0.021727922,2331
2330,749.0,0.02176456,2341
2340,749.0,0.021804793,2351
2350,749.0,0.021843719,2361
2360,751.0,0.021886496,2371
2370,751.0,0.021917776,2381
2380,751.0,0.021950863,2391
2390,753.0,0.021988797,2401
2400,753.0,0.022036982,2411
2410,755.0,0.022070381,2421
2420,755.0,0.022104757,2431
2430,755.0,0.022136351,2441
2440,757.0,0.022168829,2451
2450,757.0,0.022200092,2461
2460,757.0,0.022239812,2471
2470,757.0,0.022271623,2481
2480,757.0,0.022305757,2491
2490,757.0,0.022343262,2501
2500,757.0,0.022383685,2511
2510,757.0,0.022422339,2521
2520,757.0,0.02246143,2531
2530,759.0,0.022493387,2541
2540,761.0,0.022526689,2551
2550,761.0,0.022559004,2561
2560,765.0,0.022590921,2571
2570,767.0,0.022624829,2581
2580,767.0,0.022660159,2591
2590,767.0,0.022692302,2601
2600,767.0,0.022724842,2611
2610,767.0,0.022756803,2621
2620,767.0,0.022788416,2631
2630,769.0,0.022820945,2641
2640,769.0,0.022854113,2651
2650,769.0,0.022886937,2661
2660,769.0,0.02291884,2671
2670,769.0,0.022952041,2681
2680,769.0,0.022983669,2691
2690,769.0,0.02301651,2701
2700,769.0,0.023048459,2711
2710,769.0,0.023080571,2721
2720,769.0,0.023111999,2731
2730,769.0,0.023144649,2741
2740,769.0,0.02886643,2751
2750,769.0,0.028902747,2761
2760,769.0,0.02893748,2771
2770,769.0,0.028975426,2781
2780,771.0,0.029011364,2791
2790,773.0,0.029043768,2801
2800,773.0,0.029077092,2811
2810,773.0,0.029108706,2821
2820,773.0,0.029141961,2831
2830,773.0,0.029173324,2841
2840,773.0,0.029206267,2851
2850,775.0,0.029237863,2861
2860,775.0,0.029270088,2871
2870,775.0,0.029301116,2881
2880,775.0,0.02933441,2891
2890,775.0,0.029366552,2901
2900,775.0,0.029399561,2911
2910,775.0,0.029431558,2921
2920,775.0,0.029463491,2931
2930,775.0,0.029497143,2941
2940,775.0,0.029528993,2951
2950,775.0,0.029566833,2961
2960,775.0,0.029601475,2971
2970,775.0,0.029642277,2981
2980,775.0,0.029677766,2991
2990,777.0,0.02971173,3001
3000,779.0,0.029752751,3011
